"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd","eta_setting","rep"
"beta15",0,-0.2774041721791,0.244110269070172,-0.7412999,0.183057625,-0.2774041721791,0.2774041721791,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta16",0,-0.071058355889,0.233806846067793,-0.5264555,0.3799398,-0.071058355889,0.071058355889,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta17",0,0.252946371299,0.250944063573017,-0.2539507,0.751787425,0.252946371299,0.252946371299,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta18",0,-0.11609602227063,0.211349064694647,-0.521128275,0.296767975,-0.11609602227063,0.11609602227063,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta19",0,0.071938089653,0.230245129396617,-0.362581525,0.5108881,0.071938089653,0.071938089653,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta20",0,0.234607431337,0.242512266363823,-0.233299675,0.7039763,0.234607431337,0.234607431337,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta1",1,1.326198378,0.241696887326429,0.8810528,1.8347325,0.326198378,0.326198378,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta2",2,2.33032919,0.289781609651365,1.751735,2.9128915,0.33032919,0.33032919,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta3",3,3.1191668,0.322334294109577,2.49249325,3.738107,0.1191668,0.1191668,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta4",-4,-4.58837066,0.380051968143903,-5.337605,-3.8460595,-0.58837066,0.58837066,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta5",-5,-5.7836253,0.479254510170566,-6.71923975,-4.81503025,-0.7836253,0.7836253,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta6",0,0.221940532456,0.2505639045781,-0.2880318,0.69537535,0.221940532456,0.221940532456,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta7",0,0.343984899455,0.260821760818254,-0.1673567,0.853387925,0.343984899455,0.343984899455,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta8",0,0.093790231658,0.225346117944685,-0.334598,0.55316085,0.093790231658,0.093790231658,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta9",0,0.077088444212,0.257735332375297,-0.44161425,0.5787388,0.077088444212,0.077088444212,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta10",0,0.1026587861999,0.23077569100197,-0.340803575,0.57016665,0.1026587861999,0.1026587861999,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta11",0,0.242542375819,0.25945647673325,-0.24946145,0.755869975,0.242542375819,0.242542375819,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta12",0,-0.081745086455,0.24553588117909,-0.57835515,0.415544475,-0.081745086455,0.081745086455,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta13",0,0.073625596313,0.246296236648707,-0.38713955,0.56898845,0.073625596313,0.073625596313,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta14",0,0.315492943746,0.246645582001402,-0.162766025,0.77957,0.315492943746,0.315492943746,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta15",0,0.1246601243586,0.23392125661099,-0.328420975,0.596127625,0.1246601243586,0.1246601243586,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta16",0,-0.344756017099,0.231866217443203,-0.7867965,0.131240175,-0.344756017099,0.344756017099,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta17",0,0.098673456164,0.263945979202606,-0.381118,0.63103965,0.098673456164,0.098673456164,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta18",0,-0.37864000649,0.24821853347201,-0.869195975,0.114316825,-0.37864000649,0.37864000649,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta19",0,0.04353649626499,0.222904356475704,-0.436558325,0.481081425,0.04353649626499,0.04353649626499,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta20",0,-0.018628739351,0.240667038931664,-0.48405225,0.44590935,-0.018628739351,0.018628739351,TRUE,"Proposed (ADVI)",0.5,0.4,43
"eta",0.4,0.3220981681,0.228711429932437,0.0725345325,0.883069075,-0.0779018319,0.0779018319,TRUE,"Proposed (ADVI)",0.5,0.4,43
"beta1",1,1.255695122,0.257775740723996,0.747380125,1.75341275,0.255695122,0.255695122,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta2",2,2.31974794,0.321234772392016,1.687695,2.94644575,0.31974794,0.31974794,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta3",3,3.12359415,0.304884019484811,2.48768,3.70368475,0.12359415,0.12359415,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta4",-4,-4.54606015,0.398417349654584,-5.33825275,-3.778328,-0.54606015,0.54606015,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta5",-5,-5.73551553,0.434154052943429,-6.5769875,-4.90991225,-0.73551553,0.73551553,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta6",0,0.158834525085,0.262864043866512,-0.372201425,0.66459845,0.158834525085,0.158834525085,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta7",0,0.3356700376,0.249628409932193,-0.1374299,0.8153963,0.3356700376,0.3356700376,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta8",0,0.074872151394,0.228625142461184,-0.3735357,0.528980075,0.074872151394,0.074872151394,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta9",0,0.102237576829,0.276294876363604,-0.4468535,0.6135072,0.102237576829,0.102237576829,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta10",0,0.133125991005,0.236309239855473,-0.364785925,0.586115575,0.133125991005,0.133125991005,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta11",0,0.252356021975,0.254094279701916,-0.234876475,0.73169555,0.252356021975,0.252356021975,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta12",0,-0.075176202225,0.258904911249787,-0.610568975,0.4184242,-0.075176202225,0.075176202225,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta13",0,0.0348899079784,0.24654243798059,-0.445258325,0.51860665,0.0348899079784,0.0348899079784,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta14",0,0.324061946557,0.244986123178901,-0.176364375,0.80043955,0.324061946557,0.324061946557,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta15",0,0.077444416811,0.241476269081801,-0.425238125,0.520750775,0.077444416811,0.077444416811,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta16",0,-0.317166008477,0.254815553596848,-0.823002525,0.1743109,-0.317166008477,0.317166008477,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta17",0,0.167606327354,0.266640739375486,-0.35863635,0.6799871,0.167606327354,0.167606327354,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta18",0,-0.390331653206,0.214664153117206,-0.7894729,0.0213166124999999,-0.390331653206,0.390331653206,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta19",0,0.03298409616,0.231534215445806,-0.409730225,0.4810455,0.03298409616,0.03298409616,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta20",0,-0.0438703928886,0.262164044943238,-0.548262175,0.4963522,-0.0438703928886,0.0438703928886,TRUE,"Naive (ADVI)",0.5,0.4,43
"beta1",1,1.044310835,0.254525617999627,0.575537975,1.57983675,0.0443108350000001,0.0443108350000001,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta2",2,2.3510335,0.281705112627426,1.8005515,2.915215,0.3510335,0.3510335,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta3",3,3.28227016,0.33397224449356,2.6359485,3.9212915,0.28227016,0.28227016,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta4",-4,-4.81802212,0.415080456386686,-5.612692,-4.0024335,-0.81802212,0.81802212,FALSE,"Proposed (ADVI)",0.5,0.4,44
"beta5",-5,-6.01946546,0.500195944005735,-6.99101575,-5.0004865,-1.01946546,1.01946546,FALSE,"Proposed (ADVI)",0.5,0.4,44
"beta6",0,-0.139093773389,0.232578638526744,-0.620115675,0.285121125,-0.139093773389,0.139093773389,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta7",0,-0.221650554703,0.265590185754947,-0.743511375,0.295840075,-0.221650554703,0.221650554703,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta8",0,-0.26049222721,0.246112490884761,-0.7417461,0.245263225,-0.26049222721,0.26049222721,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta9",0,0.1614978679942,0.262764963514394,-0.384914725,0.660813725,0.1614978679942,0.1614978679942,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta10",0,0.001095862589,0.223897121307364,-0.439636925,0.453166875,0.001095862589,0.001095862589,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta11",0,-0.51197005388,0.245741700566296,-0.97068495,-0.0425775875,-0.51197005388,0.51197005388,FALSE,"Proposed (ADVI)",0.5,0.4,44
"beta12",0,-0.1185396339213,0.245061567876334,-0.6164826,0.3688685,-0.1185396339213,0.1185396339213,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta13",0,0.026016182537,0.242996976039905,-0.42829145,0.515564475,0.026016182537,0.026016182537,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta14",0,-0.0165490141892,0.234417796019301,-0.469651625,0.443528675,-0.0165490141892,0.0165490141892,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta15",0,0.51070937535,0.226103411474847,0.06381172,0.9509802,0.51070937535,0.51070937535,FALSE,"Proposed (ADVI)",0.5,0.4,44
"beta16",0,0.367590794486,0.214805344717451,-0.0431751525,0.798127725,0.367590794486,0.367590794486,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta17",0,0.0609316508372,0.271636169906327,-0.4340741,0.609687925,0.0609316508372,0.0609316508372,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta18",0,-0.039307371024,0.252370011181875,-0.5286246,0.442308349999999,-0.039307371024,0.039307371024,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta19",0,-0.1232355473257,0.245208133150954,-0.620008375,0.34440255,-0.1232355473257,0.1232355473257,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta20",0,-0.2503997857002,0.237389367006761,-0.721703675,0.203543475,-0.2503997857002,0.2503997857002,TRUE,"Proposed (ADVI)",0.5,0.4,44
"eta",0.4,0.5032693381,0.247186639777025,0.175534025,1.10215025,0.1032693381,0.1032693381,TRUE,"Proposed (ADVI)",0.5,0.4,44
"beta1",1,1.0112663519,0.280484716376784,0.4550637,1.5539745,0.0112663519,0.0112663519,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta2",2,2.34699649,0.308622961864424,1.7396205,2.95864075,0.34699649,0.34699649,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta3",3,3.28459384,0.320853530568284,2.621821,3.8937425,0.28459384,0.28459384,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta4",-4,-4.71466107,0.410516071588906,-5.52090425,-3.9072735,-0.71466107,0.71466107,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta5",-5,-5.98473598,0.458544950101627,-6.85658975,-5.098313,-0.98473598,0.98473598,FALSE,"Naive (ADVI)",0.5,0.4,44
"beta6",0,-0.1760168791642,0.23765804191766,-0.65025,0.28712005,-0.1760168791642,0.1760168791642,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta7",0,-0.205937437433,0.246677601730592,-0.67805345,0.2608529,-0.205937437433,0.205937437433,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta8",0,-0.264807776025,0.252362326161772,-0.7658903,0.227490625,-0.264807776025,0.264807776025,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta9",0,0.176628273683,0.284429249909265,-0.397719775,0.68725165,0.176628273683,0.176628273683,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta10",0,0.047011271251,0.23715443850645,-0.45048385,0.50765195,0.047011271251,0.047011271251,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta11",0,-0.5078047032715,0.226799862909269,-0.946176175,-0.0797263850000002,-0.5078047032715,0.5078047032715,FALSE,"Naive (ADVI)",0.5,0.4,44
"beta12",0,-0.1101094799834,0.230125809832301,-0.578347925,0.330402525,-0.1101094799834,0.1101094799834,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta13",0,-0.009062566934,0.243583323743199,-0.458238275,0.468929,-0.009062566934,0.009062566934,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta14",0,-0.027943702091,0.22987979131595,-0.485897925,0.41336855,-0.027943702091,0.027943702091,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta15",0,0.50406347666,0.251965142756796,-0.00356243199999999,0.99690165,0.50406347666,0.50406347666,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta16",0,0.40199030443,0.239377633357863,-0.0682982075,0.8568298,0.40199030443,0.40199030443,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta17",0,0.11570877456,0.26559109495839,-0.42892625,0.604867575,0.11570877456,0.11570877456,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta18",0,-0.068646145593,0.221931735849669,-0.489739275,0.3587815,-0.068646145593,0.068646145593,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta19",0,-0.164479050956,0.274234297431761,-0.6899348,0.365124225,-0.164479050956,0.164479050956,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta20",0,-0.287710262979,0.245978548127521,-0.771825475,0.18529755,-0.287710262979,0.287710262979,TRUE,"Naive (ADVI)",0.5,0.4,44
"beta1",1,1.137667842,0.242928681164339,0.69025375,1.648793,0.137667842,0.137667842,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta2",2,2.22514065,0.270870392235599,1.6917265,2.76874175,0.22514065,0.22514065,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta3",3,2.75311691,0.305281950731442,2.1593865,3.32609325,-0.24688309,0.24688309,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta4",-4,-4.39504965,0.368526451082585,-5.10832,-3.6742165,-0.39504965,0.39504965,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta5",-5,-5.58548728,0.460193144818498,-6.4587185,-4.62810325,-0.58548728,0.58548728,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta6",0,-0.5822116387,0.25142460474498,-1.09964575,-0.129890925,-0.5822116387,0.5822116387,FALSE,"Proposed (ADVI)",0.5,0.4,45
"beta7",0,0.0085851582986,0.257532181928928,-0.493023325,0.502360975,0.0085851582986,0.0085851582986,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta8",0,-0.080005874391,0.220303526762199,-0.4966042,0.35644295,-0.080005874391,0.080005874391,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta9",0,-0.221488501648,0.242424679494133,-0.7113021,0.253588275,-0.221488501648,0.221488501648,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta10",0,-0.109492873719,0.221409678460686,-0.536282575,0.341423925,-0.109492873719,0.109492873719,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta11",0,0.052647917303,0.239356915675015,-0.396490575,0.517506675,0.052647917303,0.052647917303,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta12",0,-0.401866856563,0.243060309878452,-0.876047,0.0861096574999999,-0.401866856563,0.401866856563,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta13",0,-0.56282771033,0.262196219707204,-1.04533525,-0.0315119075,-0.56282771033,0.56282771033,FALSE,"Proposed (ADVI)",0.5,0.4,45
"beta14",0,-0.086574996368,0.233781752925281,-0.55914215,0.36770445,-0.086574996368,0.086574996368,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta15",0,0.1148017119106,0.231261663625016,-0.33657595,0.56693185,0.1148017119106,0.1148017119106,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta16",0,0.170741253241,0.210558945370538,-0.2203794,0.597407875,0.170741253241,0.170741253241,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta17",0,0.168929451262,0.242725852541478,-0.2768889,0.659875825,0.168929451262,0.168929451262,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta18",0,-0.295480121741,0.242310493881765,-0.78170655,0.171250275,-0.295480121741,0.295480121741,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta19",0,-0.197536855523,0.235656294100292,-0.670882425,0.24932275,-0.197536855523,0.197536855523,TRUE,"Proposed (ADVI)",0.5,0.4,45
"beta20",0,-0.405120042704,0.231301826884271,-0.86262325,0.05328041,-0.405120042704,0.405120042704,TRUE,"Proposed (ADVI)",0.5,0.4,45
"eta",0.4,0.851764532,0.235479273743805,0.4764994,1.363433,0.451764532,0.451764532,FALSE,"Proposed (ADVI)",0.5,0.4,45
"beta1",1,0.7829974153,0.464822910465886,-0.1342408,1.677493,-0.2170025847,0.2170025847,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta2",2,-0.297203292387,0.718366628478758,-1.680413,1.09159325,-2.297203292387,2.297203292387,FALSE,"Naive (ADVI)",0.5,0.4,45
"beta3",3,0.70587222977,0.656212570698341,-0.6225441,1.989839,-2.29412777023,2.29412777023,FALSE,"Naive (ADVI)",0.5,0.4,45
"beta4",-4,-1.6898839093,0.716894311046641,-3.0760185,-0.32762965,2.3101160907,2.3101160907,FALSE,"Naive (ADVI)",0.5,0.4,45
"beta5",-5,-2.09504852557,0.72709165602986,-3.5576215,-0.62071625,2.90495147443,2.90495147443,FALSE,"Naive (ADVI)",0.5,0.4,45
"beta6",0,-1.08566065936,0.622837210825681,-2.31488975,0.141144175,-1.08566065936,1.08566065936,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta7",0,-0.03202892665,0.436150730488434,-0.858384675,0.80817885,-0.03202892665,0.03202892665,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta8",0,0.071970054366,0.444935023425827,-0.8237665,0.953230975,0.071970054366,0.071970054366,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta9",0,0.635121131048,0.584059905315432,-0.51509225,1.71309975,0.635121131048,0.635121131048,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta10",0,-0.29669266376,0.429489093876661,-1.1993415,0.525160775,-0.29669266376,0.29669266376,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta11",0,-0.620076615922,0.65364998521646,-1.923344,0.589959624999999,-0.620076615922,0.620076615922,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta12",0,0.118390522296,0.528214057833134,-0.990093675,1.102124,0.118390522296,0.118390522296,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta13",0,-0.09604446979,0.472554558992541,-0.976548975,0.8393033,-0.09604446979,0.09604446979,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta14",0,1.26390781878,0.757577661077493,-0.2245292,2.7727315,1.26390781878,1.26390781878,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta15",0,0.864356549356,0.650305561112615,-0.384361525,2.12022075,0.864356549356,0.864356549356,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta16",0,0.34165272896,0.535790844835467,-0.7120927,1.373232,0.34165272896,0.34165272896,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta17",0,0.99406896699,0.623059344686091,-0.27914845,2.1472555,0.99406896699,0.99406896699,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta18",0,-0.137951552734,0.404285463737424,-0.89419615,0.642066225,-0.137951552734,0.137951552734,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta19",0,0.79734707837,0.608279143901525,-0.30925125,2.045553,0.79734707837,0.79734707837,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta20",0,0.647326328879,0.640435408690545,-0.56691865,1.88441175,0.647326328879,0.647326328879,TRUE,"Naive (ADVI)",0.5,0.4,45
"beta1",1,1.703399638,0.258848292596519,1.2266915,2.24776825,0.703399638,0.703399638,FALSE,"Proposed (ADVI)",0.5,0.4,46
"beta2",2,2.69044137,0.317229352092224,2.071225,3.32370525,0.69044137,0.69044137,FALSE,"Proposed (ADVI)",0.5,0.4,46
"beta3",3,3.37119692,0.341167447292976,2.7138685,4.0360155,0.37119692,0.37119692,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta4",-4,-5.15891935,0.430686162220247,-6.015413,-4.33187575,-1.15891935,1.15891935,FALSE,"Proposed (ADVI)",0.5,0.4,46
"beta5",-5,-5.70697834,0.480089301570163,-6.6304055,-4.740152,-0.70697834,0.70697834,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta6",0,0.079865813728,0.245868303627556,-0.420552125,0.530347025,0.079865813728,0.079865813728,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta7",0,-0.122492937747,0.250664892646582,-0.603577525,0.359581,-0.122492937747,0.122492937747,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta8",0,-0.323595008176,0.253169451689559,-0.818078375,0.19738375,-0.323595008176,0.323595008176,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta9",0,-0.3923640816,0.251215091721987,-0.899364,0.099123425,-0.3923640816,0.3923640816,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta10",0,-0.127331222329,0.230180821906828,-0.573361825,0.3267673,-0.127331222329,0.127331222329,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta11",0,0.428958638508,0.257585504154346,-0.069910285,0.91884895,0.428958638508,0.428958638508,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta12",0,-0.06001378863,0.270630282276118,-0.617004925,0.472943525,-0.06001378863,0.06001378863,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta13",0,0.20768443515592,0.253757746988466,-0.2751851,0.71747455,0.20768443515592,0.20768443515592,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta14",0,0.437856004192,0.24887647468036,-0.060164455,0.91059725,0.437856004192,0.437856004192,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta15",0,0.068783495824,0.245842256929517,-0.423338725,0.542186475,0.068783495824,0.068783495824,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta16",0,0.111579931313,0.238329643153082,-0.330309825,0.6025008,0.111579931313,0.111579931313,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta17",0,0.027252447409,0.26254071675037,-0.460802175,0.5639516,0.027252447409,0.027252447409,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta18",0,0.312418902143,0.248342016153296,-0.164950025,0.789274425,0.312418902143,0.312418902143,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta19",0,-0.04715686805935,0.250717596649954,-0.548066025,0.42271505,-0.04715686805935,0.04715686805935,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta20",0,0.092773286814,0.252256460832658,-0.391493825,0.572903425,0.092773286814,0.092773286814,TRUE,"Proposed (ADVI)",0.5,0.4,46
"eta",0.4,0.5907012678,0.263630767902771,0.2308323,1.248592,0.1907012678,0.1907012678,TRUE,"Proposed (ADVI)",0.5,0.4,46
"beta1",1,1.64917858,0.276516400646048,1.100844,2.1842135,0.64917858,0.64917858,FALSE,"Naive (ADVI)",0.5,0.4,46
"beta2",2,2.65411905,0.352206720285704,1.9650465,3.35404425,0.65411905,0.65411905,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta3",3,3.3289499,0.327851778221307,2.65347475,3.95305275,0.3289499,0.3289499,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta4",-4,-5.09193865,0.435874709784254,-5.96257175,-4.22409975,-1.09193865,1.09193865,FALSE,"Naive (ADVI)",0.5,0.4,46
"beta5",-5,-5.61145887,0.434941728530662,-6.483662,-4.77868575,-0.61145887,0.61145887,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta6",0,0.082790562337,0.245838011627616,-0.40701805,0.559245525,0.082790562337,0.082790562337,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta7",0,-0.1439024420635,0.239103781066825,-0.595676975,0.321776775,-0.1439024420635,0.1439024420635,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta8",0,-0.37786833699,0.257144726947633,-0.8968848,0.132615725,-0.37786833699,0.37786833699,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta9",0,-0.369108545515,0.258983585766861,-0.89297325,0.09853684,-0.369108545515,0.369108545515,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta10",0,-0.1125440787198,0.231469300176792,-0.59354065,0.31999465,-0.1125440787198,0.1125440787198,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta11",0,0.401713377612,0.244523191455657,-0.0588101425,0.860512525,0.401713377612,0.401713377612,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta12",0,-0.101207280767,0.250505030957351,-0.620501975,0.370491,-0.101207280767,0.101207280767,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta13",0,0.153221920025,0.253547598107142,-0.329029025,0.6551154,0.153221920025,0.153221920025,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta14",0,0.447872754578,0.248046629453528,-0.048735685,0.9174727,0.447872754578,0.447872754578,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta15",0,0.024798150225,0.268227360011576,-0.48635425,0.547775875,0.024798150225,0.024798150225,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta16",0,0.12390572213,0.261828337083665,-0.414413425,0.631617975,0.12390572213,0.12390572213,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta17",0,0.096213650377,0.26051335864806,-0.440154775,0.599899675,0.096213650377,0.096213650377,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta18",0,0.272557773236,0.217325149932261,-0.150743075,0.68245205,0.272557773236,0.272557773236,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta19",0,-0.078132040494,0.286197534127037,-0.6118056,0.46897755,-0.078132040494,0.078132040494,TRUE,"Naive (ADVI)",0.5,0.4,46
"beta20",0,0.0486735977377,0.263122427669197,-0.472061125,0.555732075,0.0486735977377,0.0486735977377,TRUE,"Naive (ADVI)",0.5,0.4,46
